birth,death
0.0,2.300755262374878
0.0,2.3026785850524902
0.0,2.303257703781128
0.0,2.3037168979644775
0.0,2.307913303375244
0.0,2.3080942630767822
0.0,2.3188557624816895
0.0,2.3200008869171143
0.0,2.3209564685821533
0.0,2.323887586593628
0.0,2.3251078128814697
0.0,2.3391385078430176
0.0,2.3419978618621826
0.0,2.3444952964782715
0.0,2.3463776111602783
0.0,2.3539862632751465
0.0,2.3582372665405273
0.0,2.3687970638275146
0.0,2.3721234798431396
0.0,2.3787147998809814
0.0,2.3827221393585205
0.0,2.383424758911133
0.0,2.385514259338379
0.0,2.3928046226501465
0.0,2.392871141433716
0.0,2.400599479675293
0.0,2.4132933616638184
0.0,2.416856050491333
0.0,2.42857027053833
0.0,2.4306793212890625
0.0,2.4407289028167725
0.0,2.4465150833129883
0.0,2.448486328125
0.0,2.452479362487793
0.0,2.4524946212768555
0.0,2.4550559520721436
0.0,2.455664873123169
0.0,2.4620985984802246
0.0,2.4635205268859863
0.0,2.4770395755767822
0.0,2.4904956817626953
0.0,2.4907023906707764
0.0,2.501152515411377
0.0,2.5114667415618896
0.0,2.5115606784820557
0.0,2.5207016468048096
0.0,2.527766227722168
0.0,2.5334112644195557
0.0,2.5348904132843018
0.0,2.537931203842163
0.0,2.543391466140747
0.0,2.544746160507202
0.0,2.554064989089966
0.0,2.554685592651367
0.0,2.556798219680786
0.0,2.561589002609253
0.0,2.5657994747161865
0.0,2.574183464050293
0.0,2.5750091075897217
0.0,2.5759284496307373
0.0,2.5762460231781006
0.0,2.5806522369384766
0.0,2.5845165252685547
0.0,2.5852620601654053
0.0,2.5862956047058105
0.0,2.5897345542907715
0.0,2.600219488143921
0.0,2.6085541248321533
0.0,2.6143789291381836
0.0,2.615264892578125
0.0,2.6189510822296143
0.0,2.6191587448120117
0.0,2.6325478553771973
0.0,2.647195816040039
0.0,2.647233724594116
0.0,2.6553752422332764
0.0,2.656271457672119
0.0,2.660207509994507
0.0,2.660290479660034
0.0,2.6610424518585205
0.0,2.661876678466797
0.0,2.6680407524108887
0.0,2.677642583847046
0.0,2.7030460834503174
0.0,2.715606212615967
0.0,2.717045545578003
0.0,2.7311909198760986
0.0,2.7407994270324707
0.0,2.7441492080688477
0.0,2.758469343185425
0.0,2.758812427520752
0.0,2.7620954513549805
0.0,2.765078067779541
0.0,2.7780344486236572
0.0,2.780275821685791
0.0,2.7829318046569824
0.0,2.7892239093780518
0.0,2.816924571990967
0.0,2.831160068511963
0.0,2.8313214778900146
0.0,2.843658447265625
0.0,2.854388952255249
0.0,2.856126308441162
0.0,2.8596508502960205
0.0,2.8647029399871826
0.0,2.868204116821289
0.0,2.8735480308532715
0.0,2.8748538494110107
0.0,2.878483772277832
0.0,2.8877933025360107
0.0,2.8979954719543457
0.0,2.9001781940460205
0.0,2.905829429626465
0.0,2.907747983932495
0.0,2.940861225128174
0.0,2.9640650749206543
0.0,3.007479190826416
0.0,3.009901285171509
0.0,3.0141355991363525
0.0,3.045172691345215
0.0,3.068131923675537
0.0,3.142998456954956
0.0,3.145007848739624
0.0,3.1482036113739014
0.0,3.1496875286102295
0.0,3.1506571769714355
0.0,3.16261887550354
0.0,3.1647775173187256
0.0,3.1721909046173096
0.0,3.186371326446533
0.0,3.2124359607696533
0.0,3.226693868637085
0.0,3.236440658569336
0.0,3.237514019012451
0.0,3.260594606399536
0.0,3.2666351795196533
0.0,3.319281816482544
0.0,3.329637289047241
0.0,3.3392677307128906
0.0,3.3420569896698
0.0,3.3538920879364014
0.0,3.3707873821258545
0.0,3.394083023071289
0.0,3.3955776691436768
0.0,3.4126136302948
0.0,3.4300572872161865
0.0,3.508880376815796
0.0,3.5248305797576904
0.0,3.535604238510132
0.0,3.573442220687866
0.0,3.5879621505737305
0.0,3.5973963737487793
0.0,3.599911689758301
0.0,3.616703987121582
0.0,3.6323812007904053
0.0,3.644545078277588
0.0,3.6634082794189453
0.0,3.7556934356689453
0.0,3.7933528423309326
0.0,3.8338499069213867
0.0,3.8506839275360107
0.0,3.8582935333251953
0.0,3.9099369049072266
0.0,3.9125287532806396
0.0,3.966226577758789
0.0,4.011641979217529
0.0,4.088546276092529
0.0,4.117107391357422
0.0,4.177830696105957
0.0,4.219552516937256
0.0,4.2432475090026855
0.0,4.330198764801025
0.0,4.413714408874512
0.0,4.418957710266113
0.0,4.472649097442627
0.0,4.755337238311768
0.0,4.818880081176758
0.0,5.120909690856934
0.0,5.191932678222656
0.0,5.580448627471924
